,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_mb,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_mb,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,meta_new,meta_old,new_gender,new_identity,new_index,new_mb,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_mb,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,response,stimuli,tilt_change,tilt_difference,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender,gender_other,latinx,race,session_id,study_id,subject_id,slider_start
2338,6281cfdc998b4e5964e7e12a,Chrome,,main_task_2,1.0,1.0,chris,"5/15/2022, 9:15:24 PM",2yz8b9xxd5fqosr1fqmb,0.0-150.0,pilot_sona_afc2,,,,,,,,,2494.0999999940395,<p><img src='../stimuli/version1_gray_lm/id133_00C_C.png' ></img><img src='../stimuli/version1_gray_lm/id152_50R_U.png' ></img></p>,326420.0,,163.0,11.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '446', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '601', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'woman'}",woman,152,1.0,0.8727826476097107,white,50R,U,127,oddity,woman,133,0.0,0.8408057689666748,13.0,00C,C,black,00C,C,27,"['../stimuli/version1_gray_lm/id133_00C_C.png', '../stimuli/version1_gray_lm/id152_50R_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2339,6281cfdf998b4e5964e7e12b,Chrome,,main_task_2,0.0,2.0,chris,"5/15/2022, 9:15:27 PM",2yz8b9xxd5fqosr1fqmb,0.0-152.0,pilot_sona_afc2,,,,,,,,,2786.5999999940395,<p><img src='../stimuli/version1_gray_lm/id061_25L_C.png' ></img><img src='../stimuli/version1_gray_lm/id019_25L_D.png' ></img></p>,329750.0,,165.0,12.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '89', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '23', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'u', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",man,061,0.0,0.8510724902153015,white,25L,C,103,oddity,woman,019,1.0,0.8795315027236938,37.0,25R,D,black,25L,D,31,"['../stimuli/version1_gray_lm/id061_25L_C.png', '../stimuli/version1_gray_lm/id019_25L_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
2340,6281cfe2998b4e5964e7e12c,Chrome,,main_task_2,0.0,1.0,chris,"5/15/2022, 9:15:30 PM",2yz8b9xxd5fqosr1fqmb,0.0-154.0,pilot_sona_afc2,,,,,,,,,2017.7000000178814,<p><img src='../stimuli/version1_gray_lm/id018_00C_D.png' ></img><img src='../stimuli/version1_gray_lm/id121_25R_U.png' ></img></p>,332413.0,,167.0,13.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '423', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '21', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",man,121,1.0,0.8236199021339417,black,25R,U,114,oddity,woman,018,0.0,0.8462492227554321,30.0,50L,D,white,00C,D,70,"['../stimuli/version1_gray_lm/id018_00C_D.png', '../stimuli/version1_gray_lm/id121_25R_U.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,50.0
2341,6281cfe7998b4e5964e7e12d,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:15:35 PM",2yz8b9xxd5fqosr1fqmb,0.0-156.0,pilot_sona_afc2,,,,,,,,,4391.699999988079,<p><img src='../stimuli/version1_gray_lm/id037_50R_D.png' ></img><img src='../stimuli/version1_gray_lm/id120_25R_D.png' ></img></p>,337363.0,,169.0,14.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '48', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '421', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",man,037,0.0,0.8234284520149231,white,50R,D,060,oddity,woman,120,1.0,0.8439685702323914,19.0,25L,D,black,25R,D,75,"['../stimuli/version1_gray_lm/id037_50R_D.png', '../stimuli/version1_gray_lm/id120_25R_D.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,50.0
2342,6281cfeb998b4e5964e7e12e,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:15:39 PM",2yz8b9xxd5fqosr1fqmb,0.0-158.0,pilot_sona_afc2,,,,,,,,,2249.9000000059605,<p><img src='../stimuli/version1_gray_lm/id036_25L_D.png' ></img><img src='../stimuli/version1_gray_lm/id053_00C_U.png' ></img></p>,341758.0,,171.0,15.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '47', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'u', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '79', 'lighting': 'r', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",man,036,0.0,0.8589685559272766,black,25L,D,043,oddity,man,053,1.0,0.8477749824523926,20.0,00C,U,white,00C,U,78,"['../stimuli/version1_gray_lm/id036_25L_D.png', '../stimuli/version1_gray_lm/id053_00C_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2343,6281cfee998b4e5964e7e12f,Chrome,,main_task_2,1.0,1.0,chris,"5/15/2022, 9:15:42 PM",2yz8b9xxd5fqosr1fqmb,0.0-160.0,pilot_sona_afc2,,,,,,,,,2495.300000011921,<p><img src='../stimuli/version1_gray_lm/id111_00C_U.png' ></img><img src='../stimuli/version1_gray_lm/id063_50R_D.png' ></img></p>,344646.0,,173.0,16.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '203', 'lighting': 'u', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '405', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair earrings', 'race_common': 'black', 'gender_common': 'woman'}",man,063,1.0,0.8025611042976379,white,50R,D,046,oddity,woman,111,0.0,0.8701693415641785,4.0,50L,U,black,00C,U,37,"['../stimuli/version1_gray_lm/id111_00C_U.png', '../stimuli/version1_gray_lm/id063_50R_D.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,50.0
2344,6281cff1998b4e5964e7e130,Chrome,,main_task_2,0.0,1.0,chris,"5/15/2022, 9:15:45 PM",2yz8b9xxd5fqosr1fqmb,0.0-162.0,pilot_sona_afc2,,,,,,,,,2156.5,<p><img src='../stimuli/version1_gray_lm/id064_25L_D.png' ></img><img src='../stimuli/version1_gray_lm/id153_25L_C.png' ></img></p>,347256.0,,175.0,17.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '437', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '204', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",woman,153,1.0,0.7999976873397827,white,25L,C,081,oddity,man,064,0.0,0.8417234420776367,39.0,25L,D,black,25L,D,73,"['../stimuli/version1_gray_lm/id064_25L_D.png', '../stimuli/version1_gray_lm/id153_25L_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2345,6281cff4998b4e5964e7e131,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:15:48 PM",2yz8b9xxd5fqosr1fqmb,0.0-164.0,pilot_sona_afc2,,,,,,,,,2921.0999999940395,<p><img src='../stimuli/version1_gray_lm/id143_50R_D.png' ></img><img src='../stimuli/version1_gray_lm/id124_50L_D.png' ></img></p>,350608.0,,177.0,18.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '90', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '431', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'u', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",man,143,0.0,0.8251529335975647,white,50R,D,097,oddity,man,124,1.0,0.8169676065444946,10.0,50L,D,black,50L,D,66,"['../stimuli/version1_gray_lm/id143_50R_D.png', '../stimuli/version1_gray_lm/id124_50L_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2346,6281cff7998b4e5964e7e132,Chrome,,main_task_2,0.0,1.0,chris,"5/15/2022, 9:15:51 PM",2yz8b9xxd5fqosr1fqmb,0.0-166.0,pilot_sona_afc2,,,,,,,,,2088.7999999821186,<p><img src='../stimuli/version1_gray_lm/id002_00C_U.png' ></img><img src='../stimuli/version1_gray_lm/id086_25L_C.png' ></img></p>,353173.0,,179.0,19.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '250', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '2', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'eyes', 'race_common': 'white', 'gender_common': 'man'}",man,086,1.0,0.8242720365524292,black,25L,C,073,oddity,man,002,0.0,0.7481750845909119,18.0,00C,U,white,00C,U,65,"['../stimuli/version1_gray_lm/id002_00C_U.png', '../stimuli/version1_gray_lm/id086_25L_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2347,6281cff9998b4e5964e7e133,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:15:54 PM",2yz8b9xxd5fqosr1fqmb,0.0-168.0,pilot_sona_afc2,,,,,,,,,2298.4000000059605,<p><img src='../stimuli/version1_gray_lm/id041_50R_U.png' ></img><img src='../stimuli/version1_gray_lm/id142_00C_D.png' ></img></p>,355813.0,,181.0,20.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '56', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '87', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings hair', 'race_common': 'black', 'gender_common': 'woman'}",man,041,0.0,0.8013220429420471,white,50R,U,005,oddity,woman,142,1.0,0.8331092596054077,24.0,00C,D,black,00C,D,79,"['../stimuli/version1_gray_lm/id041_50R_U.png', '../stimuli/version1_gray_lm/id142_00C_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2348,6281cffc998b4e5964e7e134,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:15:56 PM",2yz8b9xxd5fqosr1fqmb,0.0-170.0,pilot_sona_afc2,,,,,,,,,2150.199999988079,<p><img src='../stimuli/version1_gray_lm/id074_50L_C.png' ></img><img src='../stimuli/version1_gray_lm/id077_00C_C.png' ></img></p>,358319.0,,183.0,21.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '229', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '235', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",man,074,0.0,0.8370389938354492,white,50L,C,144,oddity,woman,077,1.0,0.8481152653694153,31.0,00C,C,black,00C,C,61,"['../stimuli/version1_gray_lm/id074_50L_C.png', '../stimuli/version1_gray_lm/id077_00C_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2349,6281cffe998b4e5964e7e135,Chrome,,main_task_2,1.0,1.0,chris,"5/15/2022, 9:15:59 PM",2yz8b9xxd5fqosr1fqmb,0.0-172.0,pilot_sona_afc2,,,,,,,,,2254.699999988079,<p><img src='../stimuli/version1_gray_lm/id139_00C_U.png' ></img><img src='../stimuli/version1_gray_lm/id044_50L_C.png' ></img></p>,361011.0,,185.0,22.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '60', 'lighting': 's', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '623', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",man,044,1.0,0.8176142573356628,white,50L,C,040,oddity,man,139,0.0,0.8302584886550903,14.0,50R,U,black,00C,U,16,"['../stimuli/version1_gray_lm/id139_00C_U.png', '../stimuli/version1_gray_lm/id044_50L_C.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
2350,6281d001998b4e5964e7e136,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:16:01 PM",2yz8b9xxd5fqosr1fqmb,0.0-174.0,pilot_sona_afc2,,,,,,,,,2269.9000000059605,<p><img src='../stimuli/version1_gray_lm/id022_50L_C.png' ></img><img src='../stimuli/version1_gray_lm/id084_50R_C.png' ></img></p>,363658.0,,187.0,23.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '26', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '248', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,022,0.0,0.8221736550331116,black,50L,C,123,oddity,woman,084,1.0,0.8190848231315613,7.0,50R,C,white,50R,C,69,"['../stimuli/version1_gray_lm/id022_50L_C.png', '../stimuli/version1_gray_lm/id084_50R_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2351,6281d004998b4e5964e7e137,Chrome,,main_task_2,1.0,1.0,chris,"5/15/2022, 9:16:04 PM",2yz8b9xxd5fqosr1fqmb,0.0-176.0,pilot_sona_afc2,,,,,,,,,2426.0999999940395,<p><img src='../stimuli/version1_gray_lm/id089_00C_U.png' ></img><img src='../stimuli/version1_gray_lm/id035_25L_C.png' ></img></p>,366560.0,,189.0,24.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '46', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '255', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",woman,035,1.0,0.8187308311462402,black,25L,C,052,oddity,man,089,0.0,0.8635239005088806,36.0,00C,U,white,00C,U,33,"['../stimuli/version1_gray_lm/id089_00C_U.png', '../stimuli/version1_gray_lm/id035_25L_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2352,6281d007998b4e5964e7e138,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:16:07 PM",2yz8b9xxd5fqosr1fqmb,0.0-178.0,pilot_sona_afc2,,,,,,,,,2209.399999976158,<p><img src='../stimuli/version1_gray_lm/id054_50R_C.png' ></img><img src='../stimuli/version1_gray_lm/id090_50R_D.png' ></img></p>,369201.0,,191.0,25.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '80', 'lighting': 's', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '259', 'lighting': 'v', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",woman,054,0.0,0.8227132558822632,white,50R,C,058,oddity,man,090,1.0,0.8226765394210815,1.0,50R,D,black,50R,D,72,"['../stimuli/version1_gray_lm/id054_50R_C.png', '../stimuli/version1_gray_lm/id090_50R_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
2353,6281d00a998b4e5964e7e139,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:16:10 PM",2yz8b9xxd5fqosr1fqmb,0.0-180.0,pilot_sona_afc2,,,,,,,,,2628.7999999821186,<p><img src='../stimuli/version1_gray_lm/id034_00C_U.png' ></img><img src='../stimuli/version1_gray_lm/id065_00C_D.png' ></img></p>,372433.0,,193.0,26.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '45', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '206', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,034,0.0,0.8787979483604431,white,00C,U,033,oddity,man,065,1.0,0.8866427540779114,32.0,50L,D,black,00C,D,75,"['../stimuli/version1_gray_lm/id034_00C_U.png', '../stimuli/version1_gray_lm/id065_00C_D.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,50.0
2354,6281d00e998b4e5964e7e13a,Chrome,,main_task_2,0.0,1.0,chris,"5/15/2022, 9:16:14 PM",2yz8b9xxd5fqosr1fqmb,0.0-182.0,pilot_sona_afc2,,,,,,,,,3483.5999999940395,<p><img src='../stimuli/version1_gray_lm/id029_00C_U.png' ></img><img src='../stimuli/version1_gray_lm/id122_50L_U.png' ></img></p>,376371.0,,195.0,27.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '425', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '39', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings hair', 'race_common': 'white', 'gender_common': 'woman'}",man,122,1.0,0.7821801900863647,black,50L,U,125,oddity,woman,029,0.0,0.8421358466148376,0.0,50R,U,white,00C,U,81,"['../stimuli/version1_gray_lm/id029_00C_U.png', '../stimuli/version1_gray_lm/id122_50L_U.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
2355,6281d012998b4e5964e7e13b,Chrome,,main_task_2,1.0,2.0,chris,"5/15/2022, 9:16:19 PM",2yz8b9xxd5fqosr1fqmb,0.0-184.0,pilot_sona_afc2,,,,,,,,,4279.0999999940395,<p><img src='../stimuli/version1_gray_lm/id047_00C_D.png' ></img><img src='../stimuli/version1_gray_lm/id085_00C_U.png' ></img></p>,381058.0,,197.0,28.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '64', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '249', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,047,0.0,0.8497259020805359,white,00C,D,119,oddity,man,085,1.0,0.7360147833824158,2.0,50R,U,black,00C,U,75,"['../stimuli/version1_gray_lm/id047_00C_D.png', '../stimuli/version1_gray_lm/id085_00C_U.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,50.0
2356,6281d015998b4e5964e7e13c,Chrome,,main_task_2,0.0,1.0,chris,"5/15/2022, 9:16:22 PM",2yz8b9xxd5fqosr1fqmb,0.0-186.0,pilot_sona_afc2,,,,,,,,,2411.2000000178814,<p><img src='../stimuli/version1_gray_lm/id131_25L_C.png' ></img><img src='../stimuli/version1_gray_lm/id105_50R_U.png' ></img></p>,384051.0,,199.0,29.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '290', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '442', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",man,105,1.0,0.8582867383956909,black,50R,U,093,oddity,man,131,0.0,0.8316954970359802,34.0,25L,C,white,25L,C,98,"['../stimuli/version1_gray_lm/id131_25L_C.png', '../stimuli/version1_gray_lm/id105_50R_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,50.0
